joke_id,joke,cleanedText1,cleanedText2,cleanedText3,pos_tags,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRT,PRON,VERB,PUNC,OTHERS,cleanedText4,cluster,sorted_topics,main_topic
77,"  
  
If pro- is the opposite of con- then congress must be the _opposite_ of
progress.  
---

",if pro is the opposite of con then congress must be the _opposite_ of progress,pro opposite con congress must _opposite_ progress,pro opposite con congress must _opposite_ progress,"[('pro', 'ADJ'), ('opposite', 'X'), ('con', 'NOUN'), ('congress', 'NOUN'), ('must', 'VERB'), ('_opposite_', 'VERB'), ('progress', 'NOUN')]",['pro'],[],[],[],[],"['con', 'congress', 'progress']",[],[],[],"['must', '_opposite_']",[],['opposite'],con congress must _opposite_ progress,"[(0, 0.9444117), (1, 0.0061263), (2, 0.0072460934), (3, 0.003997703), (4, 0.005670144), (5, 0.005386207), (6, 0.008304556), (7, 0.0064761885), (8, 0.0069991467), (9, 0.005382006)]","[(0, 0.9444117), (6, 0.008304556), (2, 0.0072460934), (8, 0.0069991467), (7, 0.0064761885), (1, 0.0061263), (4, 0.005670144), (5, 0.005386207), (9, 0.005382006), (3, 0.003997703)]",0
78,"  
  
Q: What's the difference between the government and the Mafia?

A: _One of them is organized_.  
---

",q what s the difference between the government and the mafia a _one of them is organized_,q difference government mafia _one organized_,q difference government mafia _one organized_,"[('q', 'NOUN'), ('difference', 'NOUN'), ('government', 'NOUN'), ('mafia', 'NOUN'), ('_one', 'NUM'), ('organized_', 'NOUN')]",[],[],[],[],[],"['q', 'difference', 'government', 'mafia', 'organized_']",['_one'],[],[],[],[],[],difference government mafia organized_,"[(0, 0.008702028), (1, 0.007539616), (2, 0.0089177415), (3, 0.0049199588), (4, 0.0069782264), (5, 0.9295144), (6, 0.010220388), (7, 0.007970222), (8, 0.008613825), (9, 0.0066236155)]","[(5, 0.9295144), (6, 0.010220388), (2, 0.0089177415), (0, 0.008702028), (8, 0.008613825), (7, 0.007970222), (1, 0.007539616), (4, 0.0069782264), (9, 0.0066236155), (3, 0.0049199588)]",5
79,"  
  
Q: Ever wonder why the IRS calls it Form 1040?

A: Because for every $50 that you earn, _you get 10 and they get 40_.  
---

",q ever wonder why the irs calls it form 1040 a because for every 50 that you earn _you get 10 and they get 40_,q ever wonder irs calls form 1040 every 50 earn _you get 10 get 40_,q ever wonder irs call form 1040 every 50 earn _you get 10 get 40_,"[('q', 'NOUN'), ('ever', 'ADV'), ('wonder', 'VERB'), ('irs', 'NOUN'), ('calls', 'VERB'), ('form', 'NOUN'), ('1040', 'NUM'), ('every', 'DET'), ('50', 'NUM'), ('earn', 'NOUN'), ('_you', 'NOUN'), ('get', 'VERB'), ('10', 'NUM'), ('get', 'NOUN'), ('40_', 'NUM')]",[],[],['ever'],[],['every'],"['q', 'irs', 'form', 'earn', '_you', 'get']","['1040', '50', '10', '40_']",[],[],"['wonder', 'calls', 'get']",[],[],wonder irs calls form earn _you get get,"[(0, 0.0045254584), (1, 0.0039209505), (2, 0.00463764), (3, 0.0025586071), (4, 0.0036290018), (5, 0.0034472763), (6, 0.005315076), (7, 0.004144886), (8, 0.96437645), (9, 0.0034445878)]","[(8, 0.96437645), (6, 0.005315076), (2, 0.00463764), (0, 0.0045254584), (7, 0.004144886), (1, 0.0039209505), (4, 0.0036290018), (5, 0.0034472763), (9, 0.0034445878), (3, 0.0025586071)]",8
8,"|  

  
Q. Did you hear about the dyslexic devil worshiper?

A. He sold his soul to Santa.  
  
---|---

",q did you hear about the dyslexic devil worshiper a he sold his soul to santa,q hear dyslexic devil worshiper sold soul santa,q hear dyslexic devil worshiper sold soul santa,"[('q', 'NOUN'), ('hear', 'VERB'), ('dyslexic', 'ADJ'), ('devil', 'NOUN'), ('worshiper', 'ADP'), ('sold', 'VERB'), ('soul', 'NOUN'), ('santa', 'NOUN')]",['dyslexic'],['worshiper'],[],[],[],"['q', 'devil', 'soul', 'santa']",[],[],[],"['hear', 'sold']",[],[],hear devil sold soul santa,"[(0, 0.007070741), (1, 0.0061262357), (2, 0.007246018), (3, 0.003997661), (4, 0.005670085), (5, 0.0053861504), (6, 0.008304469), (7, 0.006476121), (8, 0.9443406), (9, 0.0053819497)]","[(8, 0.9443406), (6, 0.008304469), (2, 0.007246018), (0, 0.007070741), (7, 0.006476121), (1, 0.0061262357), (4, 0.005670085), (5, 0.0053861504), (9, 0.0053819497), (3, 0.003997661)]",8
80,"  
  
Hillary, Bill Clinton and the Pope are sitting together on an airplane. Bill
says ""I could throw one thousand dollar bill out of this plane and make one
person very happy."" Hillary says ""I could throw 10 hundred dollar bills out of
the plane and make 10 people very happy.""

The Pope chips in and says "" _I could throw Bill out of the airplane and make
the whole country happy_.""  
---

",hillary bill clinton and the pope are sitting together on an airplane bill says i could throw one thousand dollar bill out of this plane and make one person very happy hillary says i could throw 10 hundred dollar bills out of the plane and make 10 people very happy the pope chips in and says _i could throw bill out of the airplane and make the whole country happy_,hillary bill clinton pope sitting together airplane bill says could throw one thousand dollar bill plane make one person happy hillary says could throw 10 hundred dollar bills plane make 10 people happy pope chips says _i could throw bill airplane make whole country happy_,hillary bill clinton pope sitting together airplane bill say could throw one thousand dollar bill plane make one person happy hillary say could throw 10 hundred dollar bill plane make 10 people happy pope chip say _i could throw bill airplane make whole country happy_,"[('hillary', 'ADJ'), ('bill', 'NOUN'), ('clinton', 'VERB'), ('pope', 'VERB'), ('sitting', 'VERB'), ('together', 'ADV'), ('airplane', 'NOUN'), ('bill', 'NOUN'), ('says', 'VERB'), ('could', 'VERB'), ('throw', 'VERB'), ('one', 'NUM'), ('thousand', 'NUM'), ('dollar', 'NOUN'), ('bill', 'NOUN'), ('plane', 'NOUN'), ('make', 'VERB'), ('one', 'NUM'), ('person', 'NOUN'), ('happy', 'ADJ'), ('hillary', 'NOUN'), ('says', 'VERB'), ('could', 'VERB'), ('throw', 'VERB'), ('10', 'NUM'), ('hundred', 'NUM'), ('dollar', 'NOUN'), ('bills', 'NOUN'), ('plane', 'VERB'), ('make', 'VERB'), ('10', 'NUM'), ('people', 'NOUN'), ('happy', 'ADJ'), ('pope', 'VERB'), ('chips', 'NOUN'), ('says', 'VERB'), ('_i', 'NOUN'), ('could', 'VERB'), ('throw', 'VERB'), ('bill', 'NOUN'), ('airplane', 'ADV'), ('make', 'VERB'), ('whole', 'ADJ'), ('country', 'NOUN'), ('happy_', 'NOUN')]","['hillary', 'happy', 'happy', 'whole']",[],"['together', 'airplane']",[],[],"['bill', 'airplane', 'bill', 'dollar', 'bill', 'plane', 'person', 'hillary', 'dollar', 'bills', 'people', 'chips', '_i', 'bill', 'country', 'happy_']","['one', 'thousand', 'one', '10', 'hundred', '10']",[],[],"['clinton', 'pope', 'sitting', 'says', 'could', 'throw', 'make', 'says', 'could', 'throw', 'plane', 'make', 'pope', 'says', 'could', 'throw', 'make']",[],[],bill clinton pope sitting airplane bill says could throw dollar bill plane make person hillary says could throw dollar bills plane make people pope chips says _i could throw bill make country happy_,"[(0, 0.0011314354), (1, 0.000980299), (2, 0.0011594825), (3, 0.00063969183), (4, 0.99088097), (5, 0.00086187304), (6, 0.0013288523), (7, 0.0010362864), (8, 0.0011199673), (9, 0.00086120085)]","[(4, 0.99088097), (6, 0.0013288523), (2, 0.0011594825), (0, 0.0011314354), (8, 0.0011199673), (7, 0.0010362864), (1, 0.000980299), (5, 0.00086187304), (9, 0.00086120085), (3, 0.00063969183)]",4
81,"  
  
An Asian man goes into a New York CityBank to exchange 10,000 yen for American
Currency. The teller gives him $72.00. The next month the Asian man goes into
the same bank with 10,000 yen and receives $62.00. He asks, ""How come? Only
$62.00?"" The teller says ""Fluctuations- Fluctuations!""

Whereupon the Asian man looks back at the teller and says "" _Fluk you
Amelicans too _!""  
---

",an asian man goes into a new york citybank to exchange 10 000 yen for american currency the teller gives him 72 00 the next month the asian man goes into the same bank with 10 000 yen and receives 62 00 he asks how come only 62 00 the teller says fluctuations fluctuations whereupon the asian man looks back at the teller and says _fluk you amelicans too _,asian man goes new york citybank exchange 10 000 yen american currency teller gives 72 00 next month asian man goes bank 10 000 yen receives 62 00 asks come 62 00 teller says fluctuations fluctuations whereupon asian man looks back teller says _fluk amelicans _,asian man go new york citybank exchange 10 000 yen american currency teller give 72 00 next month asian man go bank 10 000 yen receives 62 00 asks come 62 00 teller say fluctuation fluctuation whereupon asian man look back teller say _fluk amelicans _,"[('asian', 'ADJ'), ('man', 'NOUN'), ('goes', 'VERB'), ('new', 'ADJ'), ('york', 'NOUN'), ('citybank', 'NOUN'), ('exchange', 'NOUN'), ('10', 'NUM'), ('000', 'NUM'), ('yen', 'NOUN'), ('american', 'ADJ'), ('currency', 'NOUN'), ('teller', 'NOUN'), ('gives', 'VERB'), ('72', 'NUM'), ('00', 'NUM'), ('next', 'ADJ'), ('month', 'NOUN'), ('asian', 'ADJ'), ('man', 'NOUN'), ('goes', 'VERB'), ('bank', 'NOUN'), ('10', 'NUM'), ('000', 'NUM'), ('yen', 'NOUN'), ('receives', 'VERB'), ('62', 'NUM'), ('00', 'NUM'), ('asks', 'NOUN'), ('come', 'VERB'), ('62', 'NUM'), ('00', 'NUM'), ('teller', 'NOUN'), ('says', 'VERB'), ('fluctuations', 'NOUN'), ('fluctuations', 'NOUN'), ('whereupon', 'VERB'), ('asian', 'ADJ'), ('man', 'NOUN'), ('looks', 'VERB'), ('back', 'ADV'), ('teller', 'NOUN'), ('says', 'VERB'), ('_fluk', 'ADJ'), ('amelicans', 'NOUN'), ('_', 'VERB')]","['asian', 'new', 'american', 'next', 'asian', 'asian', '_fluk']",[],['back'],[],[],"['man', 'york', 'citybank', 'exchange', 'yen', 'currency', 'teller', 'month', 'man', 'bank', 'yen', 'asks', 'teller', 'fluctuations', 'fluctuations', 'man', 'teller', 'amelicans']","['10', '000', '72', '00', '10', '000', '62', '00', '62', '00']",[],[],"['goes', 'gives', 'goes', 'receives', 'come', 'says', 'whereupon', 'looks', 'says', '_']",[],[],man goes york citybank exchange yen currency teller gives month man goes bank yen receives asks come teller says fluctuations fluctuations whereupon man looks teller says amelicans,"[(0, 0.0013798173), (1, 0.001195502), (2, 0.0014140215), (3, 0.0007801221), (4, 0.0011064867), (5, 0.0010510783), (6, 0.9893931), (7, 0.0012637803), (8, 0.0013658316), (9, 0.0010502585)]","[(6, 0.9893931), (2, 0.0014140215), (0, 0.0013798173), (8, 0.0013658316), (7, 0.0012637803), (1, 0.001195502), (4, 0.0011064867), (5, 0.0010510783), (9, 0.0010502585), (3, 0.0007801221)]",6
82,"  
  
Q: How do you keep a computer programmer in the shower all day long?

A: Give them a shampoo with a label that says _""rinse, lather, repeat""_.  
---

",q how do you keep a computer programmer in the shower all day long a give them a shampoo with a label that says _ rinse lather repeat _,q keep computer programmer shower day long give shampoo label says _ rinse lather repeat _,q keep computer programmer shower day long give shampoo label say _ rinse lather repeat _,"[('q', 'ADV'), ('keep', 'VERB'), ('computer', 'NOUN'), ('programmer', 'NOUN'), ('shower', 'VERB'), ('day', 'NOUN'), ('long', 'ADV'), ('give', 'ADJ'), ('shampoo', 'NOUN'), ('label', 'NOUN'), ('says', 'VERB'), ('_', 'ADJ'), ('rinse', 'NOUN'), ('lather', 'ADV'), ('repeat', 'NOUN'), ('_', 'NOUN')]","['give', '_']",[],"['q', 'long', 'lather']",[],[],"['computer', 'programmer', 'day', 'shampoo', 'label', 'rinse', 'repeat', '_']",[],[],[],"['keep', 'shower', 'says']",[],[],keep computer programmer shower day shampoo label says rinse repeat,"[(0, 0.0036496473), (1, 0.97082025), (2, 0.0037401184), (3, 0.0020634404), (4, 0.002926682), (5, 0.0027801257), (6, 0.004286451), (7, 0.003342727), (8, 0.0036126552), (9, 0.0027779574)]","[(1, 0.97082025), (6, 0.004286451), (2, 0.0037401184), (0, 0.0036496473), (8, 0.0036126552), (7, 0.003342727), (4, 0.002926682), (5, 0.0027801257), (9, 0.0027779574), (3, 0.0020634404)]",1
83,"  
_What a woman says_ :  
""This place is a mess! C'mon,  
You and I need to clean up,  
Your stuff is lying on the floor and  
you'll have no clothes to wear,  
if we don't do laundry right now!""  

_What a man hears_ :  
blah, blah, blah, blah, _C'mon_  
blah, blah, blah, blah, _you and I_  
blah, blah, blah, blah, _on the floor_  
blah, blah, blah, blah, _no clothes_  
blah, blah, blah, blah, _RIGHT NOW!_  
---

",_what a woman says_ this place is a mess c mon you and i need to clean up your stuff is lying on the floor and you ll have no clothes to wear if we don t do laundry right now _what a man hears_ blah blah blah blah _c mon_ blah blah blah blah _you and i_ blah blah blah blah _on the floor_ blah blah blah blah _no clothes_ blah blah blah blah _right now _,_what woman says_ place mess c mon need clean stuff lying floor ll clothes wear laundry right _what man hears_ blah blah blah blah _c mon_ blah blah blah blah _you i_ blah blah blah blah _on floor_ blah blah blah blah _no clothes_ blah blah blah blah _right _,_what woman says_ place mess c mon need clean stuff lying floor ll clothes wear laundry right _what man hears_ blah blah blah blah _c mon_ blah blah blah blah _you i_ blah blah blah blah _on floor_ blah blah blah blah _no clothes_ blah blah blah blah _right _,"[('_what', 'DET'), ('woman', 'NOUN'), ('says_', 'VERB'), ('place', 'NOUN'), ('mess', 'NOUN'), ('c', 'NOUN'), ('mon', 'NOUN'), ('need', 'VERB'), ('clean', 'ADJ'), ('stuff', 'NOUN'), ('lying', 'VERB'), ('floor', 'NOUN'), ('ll', 'NOUN'), ('clothes', 'NOUN'), ('wear', 'VERB'), ('laundry', 'ADJ'), ('right', 'NOUN'), ('_what', 'PRON'), ('man', 'NOUN'), ('hears_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_c', 'NOUN'), ('mon_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_you', 'NOUN'), ('i_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_on', 'NOUN'), ('floor_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_no', 'NOUN'), ('clothes_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_right', 'VERB'), ('_', 'NOUN')]","['clean', 'laundry']",[],[],[],['_what'],"['woman', 'place', 'mess', 'c', 'mon', 'stuff', 'floor', 'll', 'clothes', 'right', 'man', 'hears_', 'blah', 'blah', 'blah', 'blah', '_c', 'mon_', 'blah', 'blah', 'blah', 'blah', '_you', 'i_', 'blah', 'blah', 'blah', 'blah', '_on', 'floor_', 'blah', 'blah', 'blah', 'blah', '_no', 'clothes_', 'blah', 'blah', 'blah', 'blah', '_']",[],[],['_what'],"['says_', 'need', 'lying', 'wear', '_right']",[],[],woman says_ place mess mon need stuff lying floor ll clothes wear right man hears_ blah blah blah blah _c mon_ blah blah blah blah _you i_ blah blah blah blah _on floor_ blah blah blah blah _no clothes_ blah blah blah blah _right,"[(0, 0.0008507112), (1, 0.0007370737), (2, 0.0008717994), (3, 0.00048097572), (4, 0.0006821922), (5, 0.00064803084), (6, 0.0009991463), (7, 0.00077916984), (8, 0.99330336), (9, 0.0006475254)]","[(8, 0.99330336), (6, 0.0009991463), (2, 0.0008717994), (0, 0.0008507112), (7, 0.00077916984), (1, 0.0007370737), (4, 0.0006821922), (5, 0.00064803084), (9, 0.0006475254), (3, 0.00048097572)]",8
84,"  
  
Q: What is the difference between Mechanical Engineers and Civil Engineers?

A: Mechanical Engineers build _weapons_ , Civil Engineers build _targets_.  
---

",q what is the difference between mechanical engineers and civil engineers a mechanical engineers build _weapons_ civil engineers build _targets_,q difference mechanical engineers civil engineers mechanical engineers build _weapons_ civil engineers build _targets_,q difference mechanical engineer civil engineer mechanical engineer build _weapons_ civil engineer build _targets_,"[('q', 'NOUN'), ('difference', 'NOUN'), ('mechanical', 'ADJ'), ('engineers', 'NOUN'), ('civil', 'ADJ'), ('engineers', 'NOUN'), ('mechanical', 'ADJ'), ('engineers', 'NOUN'), ('build', 'VERB'), ('_weapons_', 'NOUN'), ('civil', 'ADJ'), ('engineers', 'NOUN'), ('build', 'VERB'), ('_targets_', 'NOUN')]","['mechanical', 'civil', 'mechanical', 'civil']",[],[],[],[],"['q', 'difference', 'engineers', 'engineers', 'engineers', '_weapons_', 'engineers', '_targets_']",[],[],[],"['build', 'build']",[],[],difference engineers engineers engineers build _weapons_ engineers build _targets_,"[(0, 0.0040405975), (1, 0.0035008567), (2, 0.00414076), (3, 0.002284476), (4, 0.003240188), (5, 0.0030779324), (6, 0.9689392), (7, 0.0037007998), (8, 0.0039996426), (9, 0.003075532)]","[(6, 0.9689392), (2, 0.00414076), (0, 0.0040405975), (8, 0.0039996426), (7, 0.0037007998), (1, 0.0035008567), (4, 0.003240188), (5, 0.0030779324), (9, 0.003075532), (3, 0.002284476)]",6
85,"  
  
Q: How many Presidents does it take to screw in a light bulb?

A: _It depends upon your definition of screwing a light bulb_.  
---

",q how many presidents does it take to screw in a light bulb a _it depends upon your definition of screwing a light bulb_,q many presidents take screw light bulb _it depends upon definition screwing light bulb_,q many president take screw light bulb _it depends upon definition screwing light bulb_,"[('q', 'ADV'), ('many', 'ADJ'), ('presidents', 'NOUN'), ('take', 'VERB'), ('screw', 'NOUN'), ('light', 'ADJ'), ('bulb', 'NOUN'), ('_it', 'NOUN'), ('depends', 'VERB'), ('upon', 'ADP'), ('definition', 'NOUN'), ('screwing', 'VERB'), ('light', 'ADJ'), ('bulb_', 'NOUN')]","['many', 'light', 'light']",['upon'],['q'],[],[],"['presidents', 'screw', 'bulb', '_it', 'definition', 'bulb_']",[],[],[],"['take', 'depends', 'screwing']",[],[],presidents take screw bulb _it depends definition screwing bulb_,"[(0, 0.004040616), (1, 0.0035008728), (2, 0.96833426), (3, 0.0022844865), (4, 0.0032402028), (5, 0.0030779466), (6, 0.0047456366), (7, 0.0037008168), (8, 0.0039996607), (9, 0.0030755461)]","[(2, 0.96833426), (6, 0.0047456366), (0, 0.004040616), (8, 0.0039996607), (7, 0.0037008168), (1, 0.0035008728), (4, 0.0032402028), (5, 0.0030779466), (9, 0.0030755461), (3, 0.0022844865)]",2
86,"  
  
A neutron walks into a bar and orders a drink. ""How much do I owe you?"" the
neutron asks.

The bartender replies, _""for you, no charge.""_  
---

",a neutron walks into a bar and orders a drink how much do i owe you the neutron asks the bartender replies _ for you no charge _,neutron walks bar orders drink much owe neutron asks bartender replies _ charge _,neutron walk bar order drink much owe neutron asks bartender reply _ charge _,"[('neutron', 'NOUN'), ('walks', 'NOUN'), ('bar', 'NOUN'), ('orders', 'NOUN'), ('drink', 'VERB'), ('much', 'ADJ'), ('owe', 'NOUN'), ('neutron', 'NOUN'), ('asks', 'VERB'), ('bartender', 'ADJ'), ('replies', 'NOUN'), ('_', 'VERB'), ('charge', 'NOUN'), ('_', 'NOUN')]","['much', 'bartender']",[],[],[],[],"['neutron', 'walks', 'bar', 'orders', 'owe', 'neutron', 'replies', 'charge', '_']",[],[],[],"['drink', 'asks', '_']",[],[],neutron walks bar orders drink owe neutron asks replies charge,"[(0, 0.0036496308), (1, 0.0031621153), (2, 0.97139835), (3, 0.002063431), (4, 0.0029266686), (5, 0.0027801131), (6, 0.0042864312), (7, 0.0033427118), (8, 0.0036126387), (9, 0.0027779448)]","[(2, 0.97139835), (6, 0.0042864312), (0, 0.0036496308), (8, 0.0036126387), (7, 0.0033427118), (1, 0.0031621153), (4, 0.0029266686), (5, 0.0027801131), (9, 0.0027779448), (3, 0.002063431)]",2
87,"  
  
A man, recently completing a routine physical examination receives a phone
call from his doctor. The doctor says, ""I have some good news and some bad
news."" The man says, ""OK, give me the good news first."" The doctor says, ""The
good news is, you have 24 hours to live."" The man replies, ""Shit! That's the
good news? Then what's the bad news?""

The doctor says, ""The bad news is, I forgot to call you _yesterday_.""  
---

",a man recently completing a routine physical examination receives a phone call from his doctor the doctor says i have some good news and some bad news the man says ok give me the good news first the doctor says the good news is you have 24 hours to live the man replies shit that s the good news then what s the bad news the doctor says the bad news is i forgot to call you _yesterday_,man recently completing routine physical examination receives phone call doctor doctor says good news bad news man says ok give good news first doctor says good news 24 hours live man replies shit good news bad news doctor says bad news forgot call _yesterday_,man recently completing routine physical examination receives phone call doctor doctor say good news bad news man say ok give good news first doctor say good news 24 hour live man reply shit good news bad news doctor say bad news forgot call _yesterday_,"[('man', 'NOUN'), ('recently', 'ADV'), ('completing', 'VERB'), ('routine', 'ADJ'), ('physical', 'ADJ'), ('examination', 'NOUN'), ('receives', 'VERB'), ('phone', 'NOUN'), ('call', 'NOUN'), ('doctor', 'NOUN'), ('doctor', 'NOUN'), ('says', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('bad', 'ADJ'), ('news', 'NOUN'), ('man', 'NOUN'), ('says', 'VERB'), ('ok', 'ADJ'), ('give', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('first', 'ADV'), ('doctor', 'NOUN'), ('says', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('24', 'NUM'), ('hours', 'NOUN'), ('live', 'ADJ'), ('man', 'NOUN'), ('replies', 'NOUN'), ('shit', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('bad', 'ADJ'), ('news', 'NOUN'), ('doctor', 'NOUN'), ('says', 'VERB'), ('bad', 'ADJ'), ('news', 'NOUN'), ('forgot', 'VERB'), ('call', 'ADJ'), ('_yesterday_', 'NOUN')]","['routine', 'physical', 'good', 'bad', 'ok', 'good', 'good', 'live', 'good', 'bad', 'bad', 'call']",[],"['recently', 'first']",[],[],"['man', 'examination', 'phone', 'call', 'doctor', 'doctor', 'news', 'news', 'man', 'news', 'doctor', 'news', 'hours', 'man', 'replies', 'news', 'news', 'doctor', 'news', '_yesterday_']",['24'],[],[],"['completing', 'receives', 'says', 'says', 'give', 'says', 'shit', 'says', 'forgot']",[],[],man completing examination receives phone call doctor doctor says news news man says give news doctor says news hours man replies shit news news doctor says news forgot _yesterday_,"[(0, 0.0012856998), (1, 0.0011139568), (2, 0.0013175709), (3, 0.0007269099), (4, 0.0010310131), (5, 0.0009793842), (6, 0.0015100332), (7, 0.0011775777), (8, 0.0012726681), (9, 0.98958516)]","[(9, 0.98958516), (6, 0.0015100332), (2, 0.0013175709), (0, 0.0012856998), (8, 0.0012726681), (7, 0.0011775777), (1, 0.0011139568), (4, 0.0010310131), (5, 0.0009793842), (3, 0.0007269099)]",9
88,"  
  
A Czechoslovakian man felt his eyesight was growing steadily worse, and felt
it was time to go see an optometrist.

The doctor started with some simple testing, and showed him a standard eye
chart with letters of diminishing size: CRKBNWXSKZY. . .

""Can you read this?"" the doctor asked.

""Read it?"" the Czech answered. _""Doc, I know him!""_  
---

",a czechoslovakian man felt his eyesight was growing steadily worse and felt it was time to go see an optometrist the doctor started with some simple testing and showed him a standard eye chart with letters of diminishing size crkbnwxskzy can you read this the doctor asked read it the czech answered _ doc i know him _,czechoslovakian man felt eyesight growing steadily worse felt time go see optometrist doctor started simple testing showed standard eye chart letters diminishing size crkbnwxskzy read doctor asked read czech answered _ doc know _,czechoslovakian man felt eyesight growing steadily worse felt time go see optometrist doctor started simple testing showed standard eye chart letter diminishing size crkbnwxskzy read doctor asked read czech answered _ doc know _,"[('czechoslovakian', 'ADJ'), ('man', 'NOUN'), ('felt', 'VERB'), ('eyesight', 'ADJ'), ('growing', 'VERB'), ('steadily', 'ADV'), ('worse', 'ADJ'), ('felt', 'VERB'), ('time', 'NOUN'), ('go', 'VERB'), ('see', 'ADJ'), ('optometrist', 'ADJ'), ('doctor', 'NOUN'), ('started', 'VERB'), ('simple', 'ADJ'), ('testing', 'NOUN'), ('showed', 'VERB'), ('standard', 'ADJ'), ('eye', 'NOUN'), ('chart', 'NOUN'), ('letters', 'NOUN'), ('diminishing', 'VERB'), ('size', 'NOUN'), ('crkbnwxskzy', 'NOUN'), ('read', 'VERB'), ('doctor', 'NOUN'), ('asked', 'VERB'), ('read', 'ADJ'), ('czech', 'NOUN'), ('answered', 'VERB'), ('_', 'NOUN'), ('doc', 'NOUN'), ('know', 'VERB'), ('_', 'NOUN')]","['czechoslovakian', 'eyesight', 'worse', 'see', 'optometrist', 'simple', 'standard', 'read']",[],['steadily'],[],[],"['man', 'time', 'doctor', 'testing', 'eye', 'chart', 'letters', 'size', 'crkbnwxskzy', 'doctor', 'czech', '_', 'doc', '_']",[],[],[],"['felt', 'growing', 'felt', 'go', 'started', 'showed', 'diminishing', 'read', 'asked', 'answered', 'know']",[],[],man felt growing felt time go doctor started testing showed eye chart letters diminishing size crkbnwxskzy read doctor asked czech answered doc know,"[(0, 0.0016163408), (1, 0.001400431), (2, 0.0016564083), (3, 0.00091384805), (4, 0.9869727), (5, 0.0012312506), (6, 0.0018983657), (7, 0.0014804133), (8, 0.0015999578), (9, 0.0012302904)]","[(4, 0.9869727), (6, 0.0018983657), (2, 0.0016564083), (0, 0.0016163408), (8, 0.0015999578), (7, 0.0014804133), (1, 0.001400431), (5, 0.0012312506), (9, 0.0012302904), (3, 0.00091384805)]",4
